Date,OXO-5FI696 Augusta,OXO-5FIC600 Augusta,OXO-5FIC601 Augusta,OXO-5FIC608A Augusta,OXO-5FIC608B Augusta,OXO-5FIC612A Augusta,OXO-5FIC612B Augusta,OXO-5RIC606_Y Augusta,OXO-5TIC601 Augusta,OXO-5TIC603 Augusta,OXO-5TIC605B Augusta,OXO-5TIC606 Augusta,OXO-5TIC609 Augusta,month,day,day_of_week,week_of_year,kpi1
2022-09-07 20:00:00,11482.419173177082,2259.322419495142,79.97341741391772,748.9697144763304,25.61446603678042,0.0060769059928134,10.399145062764486,189.4532962799072,145.90019208929505,130.996944003635,130.0154429468616,131.0373384602864,,9,7,2.0,36,0.9009692911309573
2022-09-07 21:00:00,11472.499869791667,2254.251770019532,79.97972339840422,752.0583167442909,25.59700870513918,0.0060769059928134,10.404237135251362,188.8237318674724,146.18985748291018,131.0211180034437,130.00743865966805,130.97141669778262,,9,7,2.0,36,0.9001890132990004
2022-09-07 22:00:00,11485.140861002605,2241.000630696616,79.92200109668718,752.5959440532483,25.570598895733195,0.0060769059928134,10.08770501613617,191.06351687113448,145.88563453758152,130.9934664889499,129.8631954193117,130.9716169569227,,9,7,2.0,36,0.9251239778697756
2022-09-07 23:00:00,11483.345646158854,2158.3409983317065,79.50168659108316,752.6740072927167,25.597008705139192,0.0060769059928134,9.465662900606793,191.5224629720052,146.06714754326396,130.9577584314828,129.983633718183,130.92499231409136,,9,7,2.0,36,0.9806793414259359
2022-09-08 00:00:00,11072.772593352754,2068.769336765096,79.66662329408132,749.6099934895833,25.597008705139192,0.0060769059928134,8.91272855209092,191.44490594378976,145.98667347187896,130.26007343639034,130.01087803994463,130.9934878414624,,9,8,3.0,36,1.0004997790326302
2022-09-08 01:00:00,9660.67559407552,2047.474791463217,79.63848570410885,700.34966097173,25.5970087051392,0.0060378376330281,8.366332189242046,192.5535669962565,145.99767886891078,130.0136545115504,129.89948272705092,130.9828276117163,,9,8,3.0,36,0.9201096200949306
2022-09-08 02:00:00,9005.36875813802,1964.7660512288417,40.47177953906072,647.1724204205453,,0.0060769059928134,7.728994071483612,192.96804300944007,146.11968390886176,129.93816171373646,129.18615948712386,130.05257286658653,,9,8,3.0,36,0.9245465349636302
2022-09-08 03:00:00,8997.74852701823,1958.9215047200528,41.53457471721536,582.630537668864,,0.0060769059928134,6.63231707016627,177.99437764485677,145.93234355797927,129.96524976647424,128.950377099308,129.8849105834961,,9,8,3.0,36,1.04154470434284
2022-09-08 04:00:00,8602.200887044271,1971.324371337891,38.51792239335429,584.4663925170898,25.67623813335716,0.006057106299796,6.498941214879354,176.71916999816898,146.00107741937398,130.0003474099296,128.99784907588258,129.94284311930338,,9,8,3.0,36,1.010259765987974
2022-09-08 05:00:00,8339.881811523437,1966.1301015218107,40.24080843773849,583.1917281612273,24.5670261383057,0.0060691986293183,6.501117753982544,176.59381078084314,146.05515806136592,130.04183882373877,129.00673272874624,129.98887005974262,,9,8,3.0,36,0.9796000621771169
2022-09-08 06:00:00,7762.05390218099,1973.0049672444663,39.99419212026668,580.3213590923109,24.245783153333186,0.0059850425522371,6.501994399229686,176.5811662038167,146.0328499930246,130.00424431365676,128.99576568603524,129.98226165771484,,9,8,3.0,36,0.9109345611003485
2022-09-08 07:00:00,7133.419689941406,1959.514017740886,39.72492300693876,582.4514702330245,25.38507800632057,0.0060769059928134,6.502434329191844,176.5190207163493,145.61735586102094,130.0132668106645,128.97323409370762,129.93988485897285,,9,8,3.0,36,0.8384613490557221
2022-09-08 08:00:00,6478.219547526041,1942.232550048829,39.08145433562186,579.268785794576,26.69154988802398,0.0060478551611781,6.501992877324422,176.6259827931722,146.13252258300784,130.00224785332207,128.9871632204218,129.96137619018555,,9,8,3.0,36,0.763099169291458
2022-09-08 09:00:00,6549.112202962239,1935.9610066731773,39.40748153039497,574.8302493971222,25.597009128994426,0.0060769059928134,6.501278293132782,176.66496620178222,145.81406772259584,129.9426735772027,128.99537757135212,129.9723790055614,,9,8,3.0,36,0.772052991982374
2022-09-08 10:00:00,6610.204968261719,1916.212970987956,39.55407634293035,575.3661961605675,26.330787883085392,0.0060769059928134,6.499618808428447,176.71896705627444,146.16272212682154,129.98217557383853,128.97330641746527,129.94217112094535,,9,8,3.0,36,0.7812130306997792
2022-09-08 11:00:00,6618.604040527343,1883.16234741211,55.418025286598656,588.076476364993,25.56579711220484,0.0060769059928134,6.505748295783997,176.4660703023275,145.7798432499529,130.03200272151406,129.00923479520364,130.05560654860275,,9,8,3.0,36,0.7832291577245548
2022-09-08 12:00:00,6611.309377271075,1858.237354367279,55.43881594884797,572.5116267484777,25.711451212565137,0.0060769059928134,6.5051585408144215,176.39656350778978,146.2657572428387,130.02264295305528,129.00351186899047,129.99265670776364,,9,8,3.0,36,0.7847333809216231
2022-09-08 13:00:00,6166.988826497396,1840.438263956706,56.424894839018776,589.7614321501359,25.5970087051392,0.0060769059928134,6.501942694187164,176.63393122355146,146.04070865406706,130.0258864681278,129.05604357038231,130.02925826842525,,9,8,3.0,36,0.7337388281724184
2022-09-08 14:00:00,6151.7739664713545,1858.243915812175,57.41705557613899,576.0637911532788,26.69154988802398,0.00607038210164,6.499583288033803,176.69655303955082,146.26388423959017,130.02318672511893,128.99166197695985,129.998291015625,,9,8,3.0,36,0.7305004299611645
2022-09-08 15:00:00,6154.860772494612,1857.3633338665145,57.04844043576868,579.6191691523013,26.38423520868477,0.006028487940088,6.503282514111749,176.62465759803516,145.6565538631973,129.99690098045156,129.01894466212545,130.00576782226562,,9,8,3.0,36,0.7306580399074463
2022-09-08 16:00:00,5864.917390950521,1867.8689758300784,57.13200788167383,578.3194321141099,25.597008705139203,0.0060769059928134,6.4968986709912615,176.76609878540043,146.41428618378706,129.959945678711,128.94451618194586,130.01779371692294,,9,8,3.0,36,0.6958867705330097
2022-09-08 17:00:00,5816.446960449219,1799.107722981771,53.52134766195151,587.2092019653321,25.5970087051392,0.0060639163852924,6.489758332570394,176.99642562866214,145.71183054070724,129.96779678344737,129.05409281412767,129.97191485236672,,9,8,3.0,36,0.6967096935444925
2022-09-08 18:00:00,5830.056591796875,1832.308682250977,54.43734609408256,579.8284986181168,25.57412020365399,0.00606250367374,6.496798475583394,176.78034756978352,146.04234313964838,129.34988781414202,128.48242574055996,129.36951085140834,,9,8,3.0,36,0.6949141463377252
2022-09-08 19:00:00,5841.853169759114,1836.4783131917325,56.61514100169858,585.2262674967449,25.59700870513919,0.0060769059928134,6.499439672629038,176.69793752034505,145.9663959849964,129.00508467648007,128.13718993754335,129.05470275878898,,9,8,3.0,36,0.6955738088723803
2022-09-08 20:00:00,5831.487573242188,1871.0572245279952,58.28995426744223,581.1201891691788,25.597008705139192,0.0060769059928134,6.499959735075633,176.5816375732422,146.0626444262127,129.04079227821498,128.0468351984599,129.02518904836546,,9,8,3.0,36,0.6913126536708423
2022-09-08 21:00:00,5839.747326660156,1905.750463867188,59.701535942057504,583.5877789436503,25.5970087051392,0.0060769059928134,6.498764109611511,176.75777689615884,146.05066662299922,128.97333780924478,128.00477362298346,128.99105600210328,,9,8,3.0,36,0.68943864350778
2022-09-08 22:00:00,5845.318599446615,1908.36312866211,60.10914910840685,581.0172189076742,25.597008705139185,0.0060769059928134,6.495141526063283,176.7227756500244,145.85301494598386,128.99434814453124,127.99485644172223,128.97599582672115,,9,8,3.0,36,0.6901454609983364
2022-09-08 23:00:00,5845.175345865885,1901.1836883544927,59.64219106021892,579.0914053344727,25.59700870513919,0.0060769059928134,6.500700402259826,176.57021878560388,146.02065181732175,129.00087262999332,127.9981336349096,129.00381370643512,,9,8,3.0,36,0.6902986850374728
2022-09-09 00:00:00,5847.511251158633,1861.1746174440548,57.55871266971233,581.2635895411173,25.597008705139192,0.0060769059928134,6.49766077025462,176.7394808753062,146.12360139326623,129.00910768414485,128.01136304069965,129.0109335092397,,9,9,4.0,36,0.6942750229406799
2022-09-09 01:00:00,5860.5716267903645,1850.621086629232,57.24756970765161,576.8824874214504,25.6209617880888,0.0063035024795681,6.500562644004821,176.6786875406901,145.77806007469098,128.97469615936276,128.00647044826198,129.00964752615312,,9,9,4.0,36,0.696465398389673
2022-09-09 02:00:00,5851.797705078125,1880.8684163411465,59.59579376175839,580.4434627409904,25.597008705139174,0.0060769059928134,6.499333612124125,176.79692103068035,146.1199340820313,129.00012783474398,127.97849075882527,128.99737689138826,,9,9,4.0,36,0.6928586905895917
2022-09-09 03:00:00,5846.674145507813,1895.4892425537116,60.21329594385477,581.9288264255898,25.573055622189564,0.0060769059928134,6.501295510927836,176.5576396942139,145.8686879475911,129.0317687988281,128.0275801608437,128.99995924022093,,9,9,4.0,36,0.6908451332768435
2022-09-09 04:00:00,5852.200899251302,1897.3596984863284,60.351528132262615,582.6203873133895,25.597008705139192,0.0060769059928134,6.500325957934062,176.63780530293786,146.00099782193644,128.99741263341417,127.98512555407244,129.0118148440406,,9,9,4.0,36,0.6914132816083247
2022-09-09 05:00:00,6218.318367513021,1927.9585479736331,61.67728471285108,577.1813712606624,,0.0060769059928134,6.502390233675639,176.6006665547689,146.22266769409185,129.0312050955636,128.01106969321654,129.0320688883463,,9,9,4.0,36,0.7317301741037675
2022-09-09 06:00:00,6511.7141520182295,1901.6235117594408,61.28819567148229,586.1211973756224,24.452582931518577,0.0060769059928134,6.504810937245687,176.59749437967938,146.11993408203122,129.0309439159575,128.06385774612426,129.02429417201444,,9,9,4.0,36,0.7684527009496949
2022-09-09 07:00:00,6639.874385579427,1896.6676991780605,61.252024331848204,573.3471205628034,25.690643483942235,0.0060429165198002,6.50469057559967,176.5240282694499,145.5600579001687,129.00831930977955,127.9640373048328,128.9933436145521,,9,9,4.0,36,0.7840531683745371
2022-09-09 08:00:00,6816.398913574219,1892.5582061767575,60.76078996143258,583.7652789105426,23.6896324157715,0.0060589221446582,6.509462455908458,176.58070030212403,145.97986774055326,128.98899491628006,127.982111906394,128.99816275931684,,9,9,4.0,36,0.804879843330985
2022-09-09 09:00:00,6823.832259114583,1854.0358866373704,59.865101375177225,581.385561404021,25.911272139776337,0.0060769059928134,6.501593494415284,176.70037078857425,146.23554707621489,129.02712998163133,128.0051526325505,128.97727290066803,,9,9,4.0,36,0.8102801655872806
2022-09-09 10:00:00,6894.6846110026045,1879.8458119710288,61.59641588622077,580.6586621736226,27.37904385157994,0.0060473499293236,6.49816802740097,178.95452817281088,145.77430774319552,128.9887055072588,127.9458343151004,128.9830280460723,,9,9,4.0,36,0.8163585280520618
2022-09-09 11:00:00,7121.6917439778645,1880.0109578450524,61.3360712161126,575.6846065745635,25.597008705139206,0.0060553116643425,6.71088916460673,199.733088684082,146.05108642578125,129.0363032023112,128.12426787537416,129.0362354435332,,9,9,4.0,36,0.8225285253553716
2022-09-09 12:00:00,7115.967743716033,1859.711162533968,61.18128228897042,583.3653162175959,25.5970087051392,0.0060548825761741,6.860830418959907,203.08392798382303,146.0699717203776,129.0646824512667,127.9725638834636,129.02300898234046,,9,9,4.0,36,0.8097573640462568
2022-09-09 13:00:00,7178.886580403646,1810.764755249024,59.71406212497445,561.522201709533,25.597008705139203,0.006050557564121,7.007287911574045,203.3547457377116,146.07754974365236,129.09104280017672,127.9514454289487,129.02347875524447,,9,9,4.0,36,0.8080857979039003
2022-09-09 14:00:00,7468.508610026041,1892.0917640493703,65.62808016379543,601.2222873853601,25.86949116843091,0.0060629758809227,7.119731195767721,205.61187477111815,145.80646209716798,129.03548616976354,128.00417439530543,129.0481515884399,,9,9,4.0,36,0.8222047763656649
2022-09-09 15:00:00,7728.469063313802,1822.1386759440109,63.1154238955937,598.3671605160362,26.86859353383383,0.0060549205639562,7.219127563635508,205.04940185546877,146.3085214120372,129.0202288332239,128.00451609293629,128.98693383258313,,9,9,4.0,36,0.8483094077899197
2022-09-09 16:00:00,7708.220711263021,1898.6861562093104,67.09464052016808,604.4160254467494,25.5970087051392,0.0060394726524904,7.320355772972107,207.0714948018392,145.701506516029,129.00446883491855,128.007977346356,128.95948143527926,,9,9,4.0,36,0.8295388158950789
2022-09-09 17:00:00,8016.157373046875,1907.593951416016,67.4502035035912,603.9637806027434,25.563783461047787,0.0060746945762217,7.452029053370158,207.4729985555013,145.80900918283766,128.97732030695138,128.0135293536716,128.98509676162502,,9,9,4.0,36,0.849786037024968
2022-09-09 18:00:00,8039.521516927083,1911.5127319335943,67.04229827680086,599.3303123007016,25.62484607181036,0.0060682241350833,7.538466677946203,206.6852358500163,146.10170970243567,129.0092921974385,128.02005940391908,128.9913572929274,,9,9,4.0,36,0.8442135456125441
2022-09-09 19:00:00,8051.918273925781,1865.3568695068363,64.25101901743935,601.2985004625823,25.597008705139174,0.0060789622222757,7.6001090208689375,207.3180188496908,146.1370976480206,129.02159613893744,128.08773068347605,129.05508918266787,,9,9,4.0,36,0.8443886994155717
2022-09-09 20:00:00,8053.501407877604,1923.1114919026695,66.4402279536136,600.8086027446546,25.571887179118853,0.0060680082250089,7.603767883777619,207.67782249450684,146.1266887576081,129.04352306264698,127.9953823554807,128.98578389485672,,9,9,4.0,36,0.8389599142687449
2022-09-09 21:00:00,8041.2701944986975,1926.620079549154,66.20448723274966,597.0179379111842,25.63252534537483,0.0060616412594242,7.601204685370127,207.5562338511149,145.92086470754526,128.96535773026315,127.97244758605962,129.03639221191398,,9,9,4.0,36,0.837624381245955
2022-09-09 22:00:00,8039.903112792968,1957.6056243896487,67.44394130812994,598.97705078125,25.5768129685346,0.0060769059928134,7.598060862223306,207.7490052541097,145.8813788445441,129.00746101245545,127.9552630200798,129.0087447393507,,9,9,4.0,36,0.8349513654674172
2022-09-09 23:00:00,8043.6642130533855,1982.362578328451,68.60690344827572,596.3063393450798,25.61446603678042,0.0060769059928134,7.6044895251592,207.59493853251143,146.06721077384523,129.00961777259565,128.04027731207358,128.99663132887616,,9,9,4.0,36,0.8325450824324554
2022-09-10 00:00:00,8043.414008706303,1988.047604318393,68.82781114037586,599.6884342115753,25.561492064903558,0.0060769059928134,7.631232778904802,206.93992718195517,145.90782255284924,128.98263927497487,128.00466589494184,128.99820142473484,,9,10,5.0,36,0.829715331968502
2022-09-10 01:00:00,8043.821984863282,1938.4206054687504,65.96516872153336,599.7983422372855,25.597008705139185,0.0060769059928134,7.835638014475505,211.2212270100912,146.186817335046,129.01881831032892,128.04010108209428,129.02160072326652,,9,10,5.0,36,0.8169550804235594
2022-09-10 02:00:00,8056.760095214844,1975.5518147786463,68.0138267248344,600.5911450432342,25.5970087051392,0.0060769059928134,8.068420167764028,212.90409965515136,145.84902206732303,129.018421596951,127.98564749325028,129.01244021133627,,9,10,5.0,36,0.7962749710044227
2022-09-10 03:00:00,8056.0970703125,2020.721961466472,69.81185419343755,594.833485492907,25.5970087051392,0.0060769059928134,8.295407880254153,210.77981402079263,145.99769037420097,128.98281077849563,128.06817985983457,129.06472720375538,,9,10,5.0,36,0.7752196545177712
2022-09-10 04:00:00,8057.201831054687,1991.008762613933,68.42420157693549,592.634269796392,,0.0060574834368058,8.498512784639994,206.9612533569336,145.91668701171872,129.0386627718934,128.00999001895676,129.03943351850114,,9,10,5.0,36,0.7627034613586661
2022-09-10 05:00:00,8057.357250976563,1934.0555643717453,65.90043334579865,610.7484601338705,,0.0060552566469451,8.529702440897625,206.18577283223476,146.23548597700142,129.03758651069975,128.072266609438,129.07266468721275,,9,10,5.0,36,0.7647661548168244
2022-09-10 06:00:00,8063.314123535156,2101.1306406656904,70.70346433101953,593.6195849041607,23.661329392463944,0.0060769059928134,8.655392217636109,203.1845096588135,145.90082839439657,128.9520370483399,127.95150079620018,128.97030088636612,,9,10,5.0,36,0.744307987450113
2022-09-10 07:00:00,8073.597932942708,2083.2009958903,69.45083958511174,595.505872938368,25.5970087051392,0.0060480197551251,8.752860617637634,202.32445309956876,145.57582214355477,128.99860750395675,127.99447377522787,128.98139400758598,,9,10,5.0,36,0.73991231162746
2022-09-10 08:00:00,8882.65380452474,2083.0765248616544,69.29636654053759,599.4023844401042,25.21553363800051,0.0060540328615797,8.85658763249715,203.081941095988,146.25667317708337,128.9972012168483,127.99709530534416,128.99951680501297,,9,10,5.0,36,0.80641326062276
2022-09-10 09:00:00,9004.956705729166,2095.5013875325526,70.14024250614986,596.9938476562501,25.944352501317084,0.0060769059928134,8.970930552482605,200.58658561706545,146.1350654350533,129.02298147636552,128.02137602045295,129.02613830566398,,9,10,5.0,36,0.8081522297073417
2022-09-10 10:00:00,9407.149194335938,2090.3987436930347,69.63433817330808,612.2794175581498,26.850008744459902,0.0060511284943201,9.153149032592774,201.4291948954265,145.8095049176897,128.9978152544071,127.977212772813,128.98595928323675,,9,10,5.0,36,0.8310765395873587
2022-09-10 11:00:00,9511.482454427083,2090.217441813152,69.28649397844234,654.0897866953974,25.59700870513918,0.0060734830851585,9.211707019805909,203.91199150085453,145.78759765624997,129.0402942159902,128.01602717808314,129.04529317220047,,9,10,5.0,36,0.8360063867339144
2022-09-10 12:00:00,9513.238132911392,2099.4661664359187,70.15314045526776,667.6845972093486,25.5970087051392,0.0060927150500288,9.352686157709435,203.2458055713509,146.7063913652975,128.9977749555539,128.0237894058227,129.0685446602957,,9,10,5.0,36,0.8252003430713976
2022-09-10 13:00:00,9601.390159116972,2085.892691236025,69.54965492727703,697.6692260742187,25.597008705139206,0.0060335151762008,9.504326277916585,204.9875033317356,145.6000323127299,129.02743472144724,128.04084715732307,129.05054146902896,,9,10,5.0,36,0.8230372883496581
2022-09-10 14:00:00,9860.441691080729,2116.2584879557303,70.76027960818602,695.8031458903833,26.19696565107868,0.0060690441255011,9.629292440414428,203.96112187703451,145.83064950230607,128.97330849630796,128.0072885869623,128.9903836457625,,9,10,5.0,36,0.8340487685909119
2022-09-10 15:00:00,9908.09237467448,2100.866975911459,69.75261460606454,698.7144763183594,26.169221878051797,0.0060676319210499,9.738479328155517,203.85433820088707,145.81170986009678,128.98192168118663,128.03205421171998,129.0177233592573,,9,10,5.0,36,0.8315529902668849
2022-09-10 16:00:00,9904.948291015626,2156.9127888997405,73.65306470837328,744.0139678030303,25.628220298073536,0.0060746171394118,9.839310352007548,203.14393119812016,146.27985437137565,129.00469100684452,128.38558356706494,129.58034536573618,,9,10,5.0,36,0.8202209860238449
2022-09-10 17:00:00,9904.321305338544,2243.46273803711,79.62132403234104,745.0607548927774,25.57828174937857,0.0060493171348481,9.897871088981628,204.1384329477946,145.97963873545336,129.01160067264163,128.8387346055773,130.03433227539065,,9,10,5.0,36,0.8100366145370365
2022-09-10 18:00:00,9964.01884765625,2274.5851521809905,81.90962472463909,753.0249884711371,25.597008705139203,0.0060589492900894,9.998442435264586,203.67011044820148,145.7570173661788,128.97956441243488,128.97588567450498,130.0161583743878,,9,10,5.0,36,0.8060854252768507
2022-09-10 19:00:00,10251.548404947916,2275.084472656251,82.46631943694695,746.9312617235845,25.597008705139174,0.0060537839023282,10.090018335978188,202.64259796142585,146.3710255342373,129.21381147192162,129.00170218226427,130.0288564947587,,9,10,5.0,36,0.8231780002822648
2022-09-10 20:00:00,10303.622200520833,2265.836326090496,82.26892537045039,754.3506243896485,25.597008705139174,0.0060769059928134,10.2001229206721,201.84014778137208,145.64612296458043,129.8578872680665,129.0135040283204,130.00934600830084,,9,10,5.0,36,0.8207242166253766
2022-09-10 21:00:00,10306.251416015624,2319.640486653647,85.75009615148444,749.6334111377448,25.597008705139174,0.0060769059928134,10.277256933848069,200.2826737721761,146.06111145019528,129.9402706439679,129.01889479787732,130.0513349260603,,9,10,5.0,36,0.8122369966221108
2022-09-10 22:00:00,10492.881461588542,2365.8474975585946,89.83513152498692,751.8761489710857,25.5970087051392,0.0060511563920458,10.4370011250178,201.91964759826664,145.94906580725376,130.1044804608381,129.03002506671567,129.99292857611363,,9,10,5.0,36,0.8134814409630463
2022-09-10 23:00:00,10551.09163552989,2352.0875212296205,88.39417745636383,749.2097056995739,25.597008705139203,0.0060655761684756,10.49520324405871,202.26732297150983,146.10517386502997,130.0117582433365,129.01614837646488,129.99665480393628,,9,10,5.0,36,0.8152754621649094
2022-09-11 00:00:00,10553.877248555673,2364.933062019996,88.42993375398581,750.9385836732155,25.597008705139192,0.0060769059928134,10.573950462982436,204.10425997181105,145.93150891755758,130.0111473931207,129.00902046124966,130.02675836736503,,9,11,6.0,36,0.8097568593587302
2022-09-11 01:00:00,10629.816446940104,2392.990222167969,89.39237621623356,742.8545056794819,25.597008705139192,0.0060565935587417,10.61358096599579,203.37680168151851,145.99310945209703,130.04276476408313,129.0286418046102,129.9789646693638,,9,11,6.0,36,0.8113112572567153
2022-09-11 02:00:00,10772.142944335938,2398.1535807291675,90.19068962117892,748.4504382445082,25.5970087051392,0.0060551378033264,10.715098730723067,201.39480628967289,145.9809528219289,129.96676058382604,129.02128076040626,130.04170304637856,,9,11,6.0,36,0.8154846483253254
2022-09-11 03:00:00,10819.81818033854,2436.1623189290376,90.27942263531628,756.0176542616382,25.597008705139192,0.0060790613176715,10.795375768343613,202.5523616790772,145.97453123658562,129.96688302639313,129.03954274167302,130.00927573756175,,9,11,6.0,36,0.8118173878763486
2022-09-11 04:00:00,10818.3357421875,2377.107454427084,85.28844506160746,744.4548616108142,,0.0060807422764492,10.799157261848446,203.7381412506104,145.905672368315,129.99492298473015,128.999007850565,129.97161865234372,,9,11,6.0,36,0.8153929947706055
2022-09-11 05:00:00,10839.347778320312,2325.7483459472664,79.94774167681298,748.9222356622869,23.622140590961177,0.0060635167800338,10.799852045377095,206.8321299235026,146.14980181525735,130.00999118970793,128.96677626572657,129.9749239753274,,9,11,6.0,36,0.8204409927913541
2022-09-11 06:00:00,10851.389127604169,2318.5989501953136,79.99290226820872,755.3662787543403,23.96211474282403,0.0060409382965031,10.805549391110736,209.43400662740072,146.3074998121997,129.98778518365356,128.9834253647748,130.01562367314884,,9,11,6.0,36,0.8214412926489595
2022-09-11 07:00:00,10844.930900065105,2272.52899169922,79.82201034712578,746.9676775251116,26.55069732666017,0.0060769059928134,10.803810771306358,208.24656728108724,145.74402781282916,129.98468252328732,128.96293518066415,129.9066670735677,,9,11,6.0,36,0.8239427322559661
2022-09-11 08:00:00,10814.798811848956,2288.318457031251,79.87355186613455,749.3971432921707,25.246051597595223,0.0060683873278978,10.810391457875568,208.00576833089195,145.8480844497681,130.012567693537,128.99174643123857,129.91060339886212,,9,11,6.0,36,0.8202566841751839
2022-09-11 09:00:00,10810.250236002605,2265.4041687011727,79.9636095740523,756.5235668220142,27.081711196899423,0.0060597106439028,10.795492704709371,208.03082631429035,145.97476077774195,130.01238070401286,129.01192365373896,129.95414188929968,,9,11,6.0,36,0.8222648404941003
2022-09-11 10:00:00,10814.820735677084,2265.8189615885426,79.96781098449114,747.6919386843417,26.356491782448533,0.0060459125523758,10.80293824672699,208.07971598307293,146.20716293998385,130.018188067845,128.9548572042715,130.02787946218473,,9,11,6.0,36,0.8221215551150753
2022-09-11 11:00:00,10816.72576497396,2269.8234212239595,79.95297284500057,745.4973945617676,25.5970087051392,0.006052662431463,10.802275665601096,208.06888033548995,145.84959477963662,129.9735033189929,129.0061796300552,129.98945287756015,,9,11,6.0,36,0.8220580390126574
2022-09-11 12:00:00,10810.576667668269,2269.010096153848,79.88927092035132,753.5262709397537,25.253681182861367,0.0060393485640695,10.799464416503907,207.9805135873648,146.03007776596968,130.0251338167011,128.96611439098024,129.98446012798104,,9,11,6.0,36,0.8218219070124986
2022-09-11 13:00:00,10813.463497677363,2272.4229021501974,79.82011571386616,751.039640727796,25.597008705139185,0.0060650629708575,10.80033175150553,208.0076366802594,146.2986126411253,130.0077134704591,129.00224551639047,130.0332736968994,,9,11,6.0,36,0.821776690862891
2022-09-11 14:00:00,10818.096606445311,2264.7864318847664,80.02989236826659,743.9592948011173,26.036977132161493,0.0060738900679675,10.797666597366332,208.0653361002604,145.1454697512509,129.98001000640593,129.03679213412977,129.9773091283338,,9,11,6.0,36,0.8227592397691472
2022-09-11 15:00:00,10805.165006510417,2263.227459716798,79.93222602563525,753.7564645320812,25.91490491231284,0.0060802613208502,10.7964209874471,208.07887039184573,146.38273997973377,130.01600152093013,129.0474792084137,130.0170723336642,,9,11,6.0,36,0.8219567704005184
2022-09-11 16:00:00,10814.588590494792,2257.934409586589,79.91160668571182,752.3930355804135,25.62341851454517,0.0060521863760765,10.79846990903218,207.83000513712565,146.1563044956753,129.9883952893709,129.00272176351902,130.01281738281256,,9,11,6.0,36,0.8228797503307717
2022-09-11 17:00:00,10805.541636321504,2266.892985715705,79.84858549476529,753.9144580078125,25.57757507180269,0.0060769059928134,10.799771300816936,206.9468460083008,145.83889579772946,129.97578348432273,128.98478462582548,129.97642858704526,,9,11,6.0,36,0.8215523952840866
2022-09-11 18:00:00,10802.732071940103,2262.1858459472664,79.72685564155678,742.2609119415283,25.59700870513918,0.0060769059928134,10.797036353747048,210.25810941060388,146.40231704711934,129.99655587332592,129.00666564187893,130.05402238401652,,9,11,6.0,36,0.8218113911467829
2022-09-11 19:00:00,10783.918432617187,2276.7176350911463,79.91629160025646,747.0565603155839,25.597008705139192,0.0059224083882079,10.797186263402304,208.31351089477545,145.70176696777347,129.97500857791383,129.00892639160162,129.97571524927167,,9,11,6.0,36,0.8194627175961026
2022-09-11 20:00:00,10894.190543038503,2286.230305262975,79.81836987869985,761.5217625011097,25.67623813335716,0.0060451401301842,10.79767975636891,208.14590413229809,146.01650706831225,129.96980520395138,129.01709598965124,129.9585040203937,,9,11,6.0,36,0.8272116816417856
2022-09-11 21:00:00,10899.58549887447,2290.2704995365475,80.23962120972305,747.9101486206055,25.570598895733195,0.0060192967165198,10.798159284106758,208.20250029483088,146.21409337660856,130.00703458173564,129.01406010219034,129.98790684031016,,9,11,6.0,36,0.8273125647041636
2022-09-11 22:00:00,10919.1369140625,2297.124829101564,80.40177534324545,747.0940325235583,25.616442338475657,0.0059797932127756,10.798789230982464,208.04550361633304,145.7794052650188,129.9885110294118,129.00635451413277,129.9905630258413,,9,11,6.0,36,0.8283183158432149
2022-09-11 23:00:00,10923.680630387931,2272.850830078126,79.67782026109973,749.6725045909052,25.54796191624237,0.0060451401301842,10.798050124069746,208.04604957843648,146.1487070106599,130.016161860252,128.9967190212674,130.05718293737183,,9,11,6.0,36,0.8302799184155717
2022-09-12 00:00:00,10971.68844373687,2289.7820952599795,80.0947716509924,753.8467781313004,25.597008705139192,0.0060499302205807,10.797918175448888,208.08045728667443,145.90890502929685,129.99773297991075,129.01778908663024,129.98162841796872,,9,12,,37,0.8328387396825256
2022-09-12 01:00:00,10938.03192292542,2277.2775448069865,79.57256454415872,751.7736659099146,25.5970087051392,0.0060630891338649,10.800450910039311,207.9645839659106,145.94346073695584,129.99341964721685,129.01298401572492,129.97113943099973,,9,12,,37,0.8309450253558038
2022-09-12 02:00:00,10935.51504720052,2271.6898376464846,79.87558560661118,749.4769615760216,25.5970087051392,0.006041761781426,10.7981644153595,207.8924475351969,146.0583648681641,130.00773564091438,129.0030526770167,130.01559879468832,,9,12,,37,0.8312332700328271
2022-09-12 03:00:00,10893.60430501302,2280.3573242187504,79.89414831472583,753.3784304532138,25.5970087051392,0.0060400942891889,10.8031444311142,207.5864668528239,145.87514241536454,129.98644838238715,129.01341485357912,129.9830856323242,,9,12,,37,0.827188370612046
2022-09-12 04:00:00,10951.391349283856,2273.41942545573,79.29817429755596,746.9546545410157,,0.0060769059928134,10.798270996411642,207.3437678019206,146.14745313067772,129.99472367136104,128.9967608244523,130.0473819561858,,9,12,,37,0.8323581992875116
2022-09-12 05:00:00,10936.420137049789,2272.70964852026,78.86801172787811,750.7785003039302,23.59214422437881,0.0060791377375943,10.80321160009352,205.7547347505214,145.91473290228072,130.01688003540042,129.00621594880764,129.97981678355825,,9,12,,37,0.8309801303571953
